Geburtsland in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Country of birth of residents in Vienna by sex and of Vienna subdistrict;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92100;92126;1;3226;98;103;52;56;60;17;18;22;25;287;2488;20120101
AT1;AT13;AT130;92100;92127;1;759;11;3;18;5;4;3;5;18;2;96;594;20120101
AT1;AT13;AT130;92100;92128;1;157;22;13;5;7;5;1;0;1;0;18;85;20120101
AT1;AT13;AT130;92100;92129;1;95;0;0;1;1;0;0;0;0;0;2;91;20120101
AT1;AT13;AT130;92100;92130;1;9;1;0;0;3;0;0;1;0;0;2;2;20120101
AT1;AT13;AT130;92100;92199;1;114;3;0;1;1;0;0;0;0;1;3;105;20120101
AT1;AT13;AT130;92200;92201;1;1030;11;21;17;18;5;4;10;9;9;79;847;20120101
AT1;AT13;AT130;92200;92202;1;2292;58;27;26;30;30;9;28;11;5;220;1848;20120101
AT1;AT13;AT130;92200;92203;1;681;24;4;10;5;2;2;8;15;6;47;558;20120101
AT1;AT13;AT130;92200;92204;1;1951;23;25;28;33;10;5;15;26;14;86;1686;20120101
AT1;AT13;AT130;92200;92205;1;2637;31;19;39;39;14;2;15;25;13;162;2278;20120101
AT1;AT13;AT130;92200;92206;1;5369;155;168;61;87;40;6;23;30;7;441;4351;20120101
AT1;AT13;AT130;92200;92207;1;2235;39;8;42;37;21;2;18;21;11;160;1876;20120101
AT1;AT13;AT130;92200;92208;1;7544;333;254;85;194;155;22;92;53;25;1045;5286;20120101
AT1;AT13;AT130;92200;92209;1;6435;227;240;97;113;81;29;53;52;28;692;4823;20120101
AT1;AT13;AT130;92200;92210;1;2973;56;65;47;50;34;19;33;18;9;506;2136;20120101
AT1;AT13;AT130;92200;92211;1;5214;203;112;83;116;59;30;79;50;44;607;3831;20120101
AT1;AT13;AT130;92200;92212;1;1628;64;83;19;23;14;4;6;17;8;232;1158;20120101
AT1;AT13;AT130;92200;92213;1;3063;120;77;34;49;33;12;30;25;14;325;2344;20120101
AT1;AT13;AT130;92200;92214;1;2377;32;29;26;19;8;5;8;17;4;108;2121;20120101
AT1;AT13;AT130;92200;92215;1;3954;145;187;39;63;27;7;38;43;23;343;3039;20120101
AT1;AT13;AT130;92200;92216;1;571;28;14;7;13;7;8;2;4;5;33;450;20120101
AT1;AT13;AT130;92200;92217;1;798;8;11;13;10;1;2;5;1;7;48;692;20120101
AT1;AT13;AT130;92200;92218;1;2561;63;50;28;37;31;10;18;23;8;181;2112;20120101
AT1;AT13;AT130;92200;92219;1;2842;211;91;44;48;52;8;32;29;29;305;1993;20120101
AT1;AT13;AT130;92200;92220;1;1460;51;56;21;10;15;5;15;10;15;197;1065;20120101
AT1;AT13;AT130;92200;92221;1;909;19;8;19;19;6;3;6;6;4;74;745;20120101
AT1;AT13;AT130;92200;92222;1;2780;38;18;31;154;32;11;20;22;10;241;2203;20120101
AT1;AT13;AT130;92200;92223;1;2166;64;22;35;34;19;6;24;15;14;238;1695;20120101
AT1;AT13;AT130;92200;92224;1;2815;40;14;40;83;25;7;27;20;18;199;2342;20120101
AT1;AT13;AT130;92200;92225;1;907;13;2;15;8;4;1;3;10;4;46;801;20120101
AT1;AT13;AT130;92200;92226;1;1879;33;4;31;13;5;1;21;28;10;122;1611;20120101
AT1;AT13;AT130;92200;92227;1;3134;47;15;60;35;17;7;18;23;20;226;2666;20120101
AT1;AT13;AT130;92200;92228;1;1791;34;22;27;23;13;5;7;10;21;158;1471;20120101
AT1;AT13;AT130;92200;92229;1;1646;49;32;18;12;7;2;9;22;10;150;1335;20120101
AT1;AT13;AT130;92200;92230;1;9;1;0;0;0;1;0;0;0;0;1;6;20120101
AT1;AT13;AT130;92200;92231;1;48;2;0;3;0;1;0;0;1;0;1;40;20120101
AT1;AT13;AT130;92200;92232;1;2100;66;30;38;78;76;17;18;18;11;431;1317;20120101
AT1;AT13;AT130;92200;92299;1;240;7;4;4;1;1;0;1;2;7;6;207;20120101
AT1;AT13;AT130;92300;92301;1;1177;71;17;19;16;13;6;25;12;15;112;871;20120101
AT1;AT13;AT130;92300;92302;1;2299;161;44;37;52;68;18;28;17;8;177;1689;20120101
AT1;AT13;AT130;92300;92303;1;1676;26;13;24;13;15;4;12;11;13;117;1428;20120101
AT1;AT13;AT130;92300;92304;1;3508;116;126;41;56;146;24;29;19;29;262;2660;20120101
AT1;AT13;AT130;92300;92305;1;4240;148;154;54;80;74;17;38;26;22;313;3314;20120101
AT1;AT13;AT130;92300;92306;1;438;23;3;7;10;13;1;4;2;1;18;356;20120101
AT1;AT13;AT130;92300;92307;1;4081;173;150;64;55;93;29;51;25;23;264;3154;20120101
AT1;AT13;AT130;92300;92308;1;1909;41;49;41;20;20;10;17;21;20;114;1556;20120101
AT1;AT13;AT130;92300;92309;1;3166;72;51;65;29;54;7;35;47;22;191;2593;20120101
AT1;AT13;AT130;92300;92310;1;2368;85;51;49;21;30;11;17;17;11;136;1940;20120101
AT1;AT13;AT130;92300;92311;1;3626;109;156;91;58;68;10;26;29;30;258;2791;20120101
AT1;AT13;AT130;92300;92312;1;2595;93;55;63;30;20;7;14;15;22;166;2110;20120101
AT1;AT13;AT130;92300;92313;1;1948;22;7;50;11;3;2;6;29;5;98;1715;20120101
AT1;AT13;AT130;92300;92314;1;2260;33;16;72;22;11;6;13;21;8;119;1939;20120101
AT1;AT13;AT130;92300;92315;1;1031;5;6;41;14;4;5;3;8;10;50;885;20120101
AT1;AT13;AT130;92300;92316;1;996;19;12;28;18;5;2;8;18;2;72;812;20120101
AT1;AT13;AT130;92300;92317;1;141;12;5;2;6;1;0;0;3;1;17;94;20120101
AT1;AT13;AT130;92300;92318;1;2634;69;74;41;41;23;10;12;20;22;120;2202;20120101
AT1;AT13;AT130;92300;92319;1;4425;78;73;72;75;43;10;29;55;36;241;3713;20120101
AT1;AT13;AT130;92300;92399;1;42;0;4;0;1;1;0;2;1;0;7;26;20120101
AT1;AT13;AT130;90100;90101;2;2058;63;9;84;40;11;11;32;36;31;388;1353;20130101
AT1;AT13;AT130;90100;90102;2;861;20;1;26;18;7;6;19;10;13;211;530;20130101
AT1;AT13;AT130;90100;90103;2;1097;62;10;44;20;10;3;19;16;18;248;647;20130101
AT1;AT13;AT130;90100;90104;2;839;29;5;29;13;2;6;13;14;15;167;546;20130101
AT1;AT13;AT130;90100;90105;2;1134;32;4;31;21;4;8;19;15;14;205;781;20130101
AT1;AT13;AT130;90100;90106;2;1375;29;11;46;19;18;13;12;34;11;243;939;20130101
AT1;AT13;AT130;90100;90107;2;1374;43;14;60;24;13;8;22;29;31;293;837;20130101
AT1;AT13;AT130;90200;90201;2;6107;308;290;123;183;150;35;84;73;63;908;3890;20130101
AT1;AT13;AT130;90200;90202;2;5681;561;281;158;153;142;36;134;54;57;849;3256;20130101
AT1;AT13;AT130;90200;90203;2;6498;355;140;284;141;110;47;109;72;82;992;4166;20130101
AT1;AT13;AT130;90200;90204;2;7559;418;174;282;145;148;41;135;63;114;1290;4749;20130101
AT1;AT13;AT130;90200;90205;2;4721;246;89;168;114;70;29;80;58;66;948;2853;20130101
AT1;AT13;AT130;90200;90206;2;3477;176;67;98;85;47;16;71;58;33;407;2419;20130101
AT1;AT13;AT130;90200;90207;2;6619;773;272;204;211;138;40;209;67;67;1181;3457;20130101
AT1;AT13;AT130;90200;90208;2;1171;55;21;22;13;12;3;9;17;6;138;875;20130101
AT1;AT13;AT130;90200;90209;2;8470;606;538;119;238;172;36;155;118;65;1025;5398;20130101
AT1;AT13;AT130;90200;90299;2;3;0;0;0;0;0;0;0;0;0;0;3;20130101
AT1;AT13;AT130;90300;90301;2;5830;269;85;274;139;95;34;94;62;63;801;3914;20130101
AT1;AT13;AT130;90300;90302;2;4669;158;34;236;77;54;24;49;72;48;673;3244;20130101
AT1;AT13;AT130;90300;90303;2;3344;104;34;153;60;27;15;34;55;53;656;2153;20130101
AT1;AT13;AT130;90300;90304;2;5667;406;139;198;247;137;40;133;88;88;1041;3150;20130101
AT1;AT13;AT130;90300;90305;2;4259;207;77;162;106;70;27;87;72;53;586;2812;20130101
AT1;AT13;AT130;90300;90306;2;8004;459;268;220;202;164;71;145;100;85;1016;5274;20130101
AT1;AT13;AT130;90300;90307;2;2870;182;121;38;68;53;19;59;56;38;385;1851;20130101
AT1;AT13;AT130;90300;90308;2;840;15;2;33;11;3;0;3;23;12;79;659;20130101
AT1;AT13;AT130;90300;90309;2;4633;167;54;223;95;45;25;58;75;64;658;3169;20130101
AT1;AT13;AT130;90300;90310;2;3907;304;219;92;116;82;20;64;42;33;607;2328;20130101
AT1;AT13;AT130;90300;90311;2;1800;115;85;23;62;41;15;22;20;21;200;1196;20130101
AT1;AT13;AT130;90300;90399;2;22;1;0;1;1;0;1;0;0;0;10;8;20130101
AT1;AT13;AT130;90400;90401;2;1238;36;18;63;27;18;17;18;12;16;300;713;20130101
AT1;AT13;AT130;90400;90402;2;5260;237;102;279;124;54;39;101;70;62;1057;3135;20130101
AT1;AT13;AT130;90400;90403;2;6549;271;84;312;144;66;44;94;83;104;1106;4241;20130101
AT1;AT13;AT130;90400;90404;2;3726;149;81;149;76;62;20;58;49;60;609;2413;20130101
AT1;AT13;AT130;90400;90499;2;6;0;0;0;0;0;1;0;0;0;3;2;20130101
AT1;AT13;AT130;90500;90501;2;5915;300;129;270;132;87;32;101;70;60;749;3985;20130101
AT1;AT13;AT130;90500;90502;2;9921;855;496;256;292;263;70;177;129;103;1571;5709;20130101
AT1;AT13;AT130;90500;90503;2;8409;785;441;273;279;239;71;177;78;84;1262;4720;20130101
AT1;AT13;AT130;90500;90504;2;3259;193;79;133;82;74;22;72;27;49;514;2014;20130101
AT1;AT13;AT130;90500;90599;2;1;0;0;0;0;0;0;0;0;0;0;1;20130101
AT1;AT13;AT130;90600;90601;2;3922;132;56;218;82;45;17;43;34;71;633;2591;20130101
AT1;AT13;AT130;90600;90602;2;4767;264;119;177;139;58;31;76;51;69;797;2986;20130101
AT1;AT13;AT130;90600;90603;2;7065;316;122;315;159;104;51;102;81;84;1021;4710;20130101
AT1;AT13;AT130;90700;90701;2;2856;123;51;175;48;32;15;34;33;25;416;1904;20130101
AT1;AT13;AT130;90700;90702;2;1578;50;18;89;21;13;12;23;13;32;262;1045;20130101
AT1;AT13;AT130;90700;90703;2;2490;107;34;129;40;38;17;53;15;41;339;1677;20130101
AT1;AT13;AT130;90700;90704;2;5327;273;115;241;93;83;33;73;66;64;790;3496;20130101
AT1;AT13;AT130;90700;90705;2;4021;257;85;219;116;62;35;82;41;50;554;2520;20130101
AT1;AT13;AT130;90800;90801;2;2520;105;30;136;35;33;17;32;24;30;385;1693;20130101
AT1;AT13;AT130;90800;90802;2;6034;189;80;311;107;53;22;70;70;72;905;4155;20130101
AT1;AT13;AT130;90800;90803;2;3964;169;62;198;81;45;23;37;36;57;532;2724;20130101
AT1;AT13;AT130;90900;90901;2;4371;277;82;199;83;45;13;74;55;57;608;2878;20130101
AT1;AT13;AT130;90900;90902;2;5766;292;48;271;102;46;37;63;84;83;819;3921;20130101
AT1;AT13;AT130;90900;90903;2;2303;140;38;117;61;37;11;41;36;22;321;1479;20130101
AT1;AT13;AT130;90900;90904;2;4907;299;86;299;105;87;44;66;67;80;740;3034;20130101
AT1;AT13;AT130;90900;90905;2;2858;78;17;164;44;15;10;45;36;29;503;1917;20130101
AT1;AT13;AT130;90900;90906;2;1137;42;11;61;16;11;5;14;15;9;213;740;20130101
AT1;AT13;AT130;91000;91001;2;442;48;30;9;18;26;4;12;1;2;48;244;20130101
AT1;AT13;AT130;91000;91002;2;9694;990;874;148;286;322;66;261;80;138;1330;5199;20130101
AT1;AT13;AT130;91000;91003;2;3638;359;253;59;115;116;29;47;47;53;353;2207;20130101
AT1;AT13;AT130;91000;91004;2;3977;493;327;79;110;115;28;109;43;47;647;1979;20130101
AT1;AT13;AT130;91000;91005;2;8885;944;773;112;266;372;85;221;74;95;1074;4869;20130101
AT1;AT13;AT130;91000;91006;2;6198;734;624;96;193;326;57;158;53;59;961;2937;20130101
AT1;AT13;AT130;91000;91007;2;6382;514;326;91;151;237;47;124;73;70;716;4033;20130101
AT1;AT13;AT130;91000;91008;2;4956;523;403;74;142;219;32;144;39;45;652;2683;20130101
AT1;AT13;AT130;91000;91009;2;2496;193;125;20;44;83;10;44;38;24;221;1694;20130101
AT1;AT13;AT130;91000;91010;2;8575;687;658;126;164;254;44;111;94;67;767;5603;20130101
AT1;AT13;AT130;91000;91011;2;4602;232;392;48;68;60;14;40;56;20;463;3209;20130101
AT1;AT13;AT130;91000;91012;2;1275;45;32;24;41;38;9;24;8;16;210;828;20130101
AT1;AT13;AT130;91000;91013;2;2713;169;73;39;20;40;15;17;37;13;131;2159;20130101
AT1;AT13;AT130;91000;91014;2;2243;100;59;36;24;22;8;13;22;19;128;1812;20130101
AT1;AT13;AT130;91000;91015;2;3061;144;98;35;66;124;21;32;27;24;216;2274;20130101
AT1;AT13;AT130;91000;91016;2;3084;79;52;49;33;27;4;23;49;31;198;2539;20130101
AT1;AT13;AT130;91000;91017;2;442;9;4;8;0;1;1;1;2;3;15;398;20130101
AT1;AT13;AT130;91000;91018;2;2248;49;14;38;41;31;3;17;21;22;120;1892;20130101
AT1;AT13;AT130;91000;91019;2;1425;47;15;25;18;12;4;21;16;21;89;1157;20130101
AT1;AT13;AT130;91000;91020;2;5162;189;306;73;77;42;19;45;74;40;282;4015;20130101
AT1;AT13;AT130;91000;91021;2;3563;93;100;47;89;28;15;19;29;24;246;2873;20130101
AT1;AT13;AT130;91000;91022;2;3364;304;171;74;158;146;28;92;42;53;530;1766;20130101
AT1;AT13;AT130;91000;91023;2;4991;443;382;73;102;159;32;106;58;45;517;3074;20130101
AT1;AT13;AT130;91000;91099;2;99;3;5;2;9;2;0;0;0;0;9;69;20130101
AT1;AT13;AT130;91100;91101;2;864;32;17;29;22;14;6;12;12;11;148;561;20130101
AT1;AT13;AT130;91100;91102;2;7108;634;397;95;165;187;50;159;87;71;805;4458;20130101
AT1;AT13;AT130;91100;91103;2;8235;760;570;121;230;297;61;171;75;100;985;4865;20130101
AT1;AT13;AT130;91100;91104;2;2290;207;120;19;51;58;14;38;25;24;239;1495;20130101
AT1;AT13;AT130;91100;91105;2;5578;283;235;73;125;119;20;69;49;40;426;4139;20130101
AT1;AT13;AT130;91100;91106;2;155;11;9;0;1;3;0;1;1;3;6;120;20130101
AT1;AT13;AT130;91100;91107;2;3529;167;163;51;71;57;12;56;45;34;214;2659;20130101
AT1;AT13;AT130;91100;91108;2;427;6;3;1;5;7;4;0;2;5;22;372;20130101
AT1;AT13;AT130;91100;91109;2;1260;48;9;31;30;11;6;45;8;7;72;993;20130101
AT1;AT13;AT130;91100;91110;2;13294;574;664;187;303;337;54;232;124;109;961;9749;20130101
AT1;AT13;AT130;91100;91111;2;2269;97;82;24;46;40;9;69;24;43;417;1418;20130101
AT1;AT13;AT130;91100;91112;2;167;4;2;3;0;2;0;15;0;2;6;133;20130101
AT1;AT13;AT130;91100;91113;2;2440;103;54;58;79;47;15;38;31;28;182;1805;20130101
AT1;AT13;AT130;91100;91199;2;47;0;0;1;0;0;0;0;0;1;0;45;20130101
AT1;AT13;AT130;91200;91201;2;2037;178;111;41;47;69;16;44;24;38;289;1180;20130101
AT1;AT13;AT130;91200;91202;2;8997;880;467;171;361;314;80;176;89;101;1137;5221;20130101
AT1;AT13;AT130;91200;91203;2;2576;213;213;39;58;68;14;43;27;13;314;1574;20130101
AT1;AT13;AT130;91200;91204;2;4440;405;198;105;144;141;42;121;45;71;613;2555;20130101
AT1;AT13;AT130;91200;91205;2;4347;332;217;108;132;120;35;78;53;52;486;2734;20130101
AT1;AT13;AT130;91200;91206;2;4579;404;128;192;159;132;31;82;56;61;576;2758;20130101
AT1;AT13;AT130;91200;91207;2;3619;194;158;73;76;56;12;40;47;30;351;2582;20130101
AT1;AT13;AT130;91200;91208;2;2359;205;95;36;77;96;19;29;46;19;225;1512;20130101
AT1;AT13;AT130;91200;91209;2;4125;282;344;33;65;72;16;38;29;19;566;2661;20130101
AT1;AT13;AT130;91200;91210;2;4910;214;189;77;113;178;37;69;50;40;458;3485;20130101
AT1;AT13;AT130;91200;91211;2;5074;137;71;134;88;57;23;55;66;46;375;4022;20130101
AT1;AT13;AT130;91200;91299;2;3;0;0;0;0;0;0;0;0;0;0;3;20130101
AT1;AT13;AT130;91300;91301;2;228;15;1;14;2;2;2;3;6;2;14;167;20130101
AT1;AT13;AT130;91300;91302;2;3299;62;23;210;69;18;18;20;41;40;363;2435;20130101
AT1;AT13;AT130;91300;91303;2;4857;143;38;195;97;41;14;61;66;81;516;3605;20130101
AT1;AT13;AT130;91300;91304;2;5530;109;34;229;101;30;16;43;104;64;486;4314;20130101
AT1;AT13;AT130;91300;91305;2;2329;65;6;73;28;12;7;24;42;22;222;1828;20130101
AT1;AT13;AT130;91300;91306;2;1381;29;7;70;29;12;4;8;11;14;155;1042;20130101
AT1;AT13;AT130;91300;91307;2;1787;68;31;50;29;27;8;14;38;27;143;1352;20130101
AT1;AT13;AT130;91300;91308;2;3593;88;31;102;52;22;14;33;64;50;304;2833;20130101
AT1;AT13;AT130;91300;91309;2;2588;107;39;55;36;20;3;16;55;20;191;2046;20130101
AT1;AT13;AT130;91300;91310;2;33;0;0;0;0;1;0;0;0;0;0;32;20130101
AT1;AT13;AT130;91300;91311;2;2236;18;3;72;25;3;5;11;38;9;159;1893;20130101
AT1;AT13;AT130;91300;91399;2;9;0;0;1;0;0;0;0;0;0;2;6;20130101
AT1;AT13;AT130;91400;91401;2;3536;272;83;94;101;88;25;48;41;33;362;2389;20130101
AT1;AT13;AT130;91400;91402;2;4314;522;254;116;183;169;46;126;43;52;440;2363;20130101
AT1;AT13;AT130;91400;91403;2;4758;256;78;182;123;76;33;57;61;55;522;3315;20130101
AT1;AT13;AT130;91400;91404;2;10205;776;316;210;316;294;82;188;121;117;852;6933;20130101
AT1;AT13;AT130;91400;91405;2;2175;89;51;49;33;27;6;20;23;13;112;1752;20130101
AT1;AT13;AT130;91400;91406;2;6421;328;127;156;156;123;44;109;89;73;591;4625;20130101
AT1;AT13;AT130;91400;91407;2;1593;120;63;19;36;38;11;17;15;3;132;1139;20130101
AT1;AT13;AT130;91400;91408;2;2040;63;24;44;24;20;13;16;25;18;136;1657;20130101
AT1;AT13;AT130;91400;91409;2;111;1;0;3;3;1;0;2;2;0;3;96;20130101
AT1;AT13;AT130;91400;91410;2;3943;116;35;135;51;40;16;39;57;30;318;3106;20130101
AT1;AT13;AT130;91400;91411;2;3406;25;7;103;36;7;9;24;72;26;205;2892;20130101
AT1;AT13;AT130;91400;91412;2;3001;49;15;86;42;23;9;20;32;20;214;2491;20130101
AT1;AT13;AT130;91400;91499;2;63;1;0;2;3;1;0;0;1;3;4;48;20130101
AT1;AT13;AT130;91500;91501;2;5478;517;254;139;155;176;57;107;66;101;592;3314;20130101
AT1;AT13;AT130;91500;91502;2;4842;573;263;143;206;222;52;139;28;79;735;2402;20130101
AT1;AT13;AT130;91500;91503;2;6246;714;329;177;188;288;67;161;51;82;1049;3140;20130101
AT1;AT13;AT130;91500;91504;2;3792;394;244;88;133;165;38;77;39;52;645;1917;20130101
AT1;AT13;AT130;91500;91505;2;5767;496;294;144;145;209;40;126;63;67;743;3440;20130101
AT1;AT13;AT130;91500;91506;2;7135;920;408;162;260;301;77;191;53;74;839;3850;20130101
AT1;AT13;AT130;91500;91507;2;4518;380;217;89;119;141;40;69;58;34;374;2997;20130101
AT1;AT13;AT130;91600;91601;2;7031;796;481;213;197;188;42;188;48;75;924;3879;20130101
AT1;AT13;AT130;91600;91602;2;4134;588;384;96;185;155;25;134;24;56;576;1911;20130101
AT1;AT13;AT130;91600;91603;2;6434;636;347;99;173;160;48;81;74;52;550;4214;20130101
AT1;AT13;AT130;91600;91604;2;4285;384;201;95;121;111;18;83;52;27;399;2794;20130101
AT1;AT13;AT130;91600;91605;2;8103;922;293;155;278;239;76;157;60;88;769;5066;20130101
AT1;AT13;AT130;91600;91606;2;5327;453;295;94;120;105;33;51;66;24;481;3605;20130101
AT1;AT13;AT130;91600;91607;2;5353;471;276;107;144;103;17;74;46;35;474;3606;20130101
AT1;AT13;AT130;91600;91608;2;1897;49;37;32;22;15;8;10;36;14;75;1599;20130101
AT1;AT13;AT130;91600;91609;2;2786;27;11;91;27;9;7;10;37;18;163;2386;20130101
AT1;AT13;AT130;91600;91610;2;5061;877;447;130;166;173;60;113;48;44;676;2327;20130101
AT1;AT13;AT130;91600;91699;2;89;2;0;1;0;2;1;1;2;0;3;77;20130101
AT1;AT13;AT130;91700;91701;2;5391;563;193;148;187;163;35;140;55;55;625;3227;20130101
AT1;AT13;AT130;91700;91702;2;7188;757;289;207;246;234;62;154;63;82;971;4123;20130101
AT1;AT13;AT130;91700;91703;2;8792;870;306;201;266;331;73;129;84;96;862;5574;20130101
AT1;AT13;AT130;91700;91704;2;2090;57;12;64;24;19;4;13;40;12;159;1686;20130101
AT1;AT13;AT130;91700;91705;2;3198;98;40;96;38;23;9;22;44;25;265;2538;20130101
AT1;AT13;AT130;91700;91706;2;1286;25;6;46;12;10;4;9;25;14;183;952;20130101
AT1;AT13;AT130;91700;91799;2;11;0;0;0;0;0;0;0;0;0;0;11;20130101
AT1;AT13;AT130;91800;91801;2;1170;8;8;80;6;1;7;10;20;8;194;828;20130101
AT1;AT13;AT130;91800;91802;2;7557;369;145;346;160;98;32;85;106;89;1011;5116;20130101
AT1;AT13;AT130;91800;91803;2;7844;626;175;351;236;182;65;185;84;107;995;4838;20130101
AT1;AT13;AT130;91800;91804;2;4893;154;48;163;88;43;13;56;55;65;579;3629;20130101
AT1;AT13;AT130;91800;91805;2;5071;71;27;219;52;17;8;47;82;54;662;3832;20130101
AT1;AT13;AT130;91900;91901;2;3135;77;30;142;55;20;10;20;54;57;411;2259;20130101
AT1;AT13;AT130;91900;91902;2;5233;291;142;101;118;65;27;58;81;58;663;3629;20130101
AT1;AT13;AT130;91900;91903;2;134;1;6;4;4;3;3;2;0;3;21;87;20130101
AT1;AT13;AT130;91900;91904;2;7382;275;130;257;148;83;28;94;108;108;1136;5015;20130101
AT1;AT13;AT130;91900;91905;2;3885;104;40;170;50;37;15;38;57;69;585;2720;20130101
AT1;AT13;AT130;91900;91906;2;2600;32;12;96;29;9;9;10;47;29;399;1928;20130101
AT1;AT13;AT130;91900;91907;2;1577;22;6;61;24;2;4;19;27;15;199;1198;20130101
AT1;AT13;AT130;91900;91908;2;6977;251;97;208;148;64;32;66;140;91;780;5100;20130101
AT1;AT13;AT130;91900;91909;2;2226;58;33;95;40;18;11;29;36;56;510;1340;20130101
AT1;AT13;AT130;91900;91910;2;4766;80;34;180;71;17;14;40;69;54;597;3610;20130101
AT1;AT13;AT130;91900;91999;2;5;0;0;0;0;0;0;1;0;0;1;3;20130101
AT1;AT13;AT130;92000;92001;2;4254;318;307;42;95;129;23;47;59;30;506;2698;20130101
AT1;AT13;AT130;92000;92002;2;7503;738;522;128;240;225;40;137;83;73;1097;4220;20130101
AT1;AT13;AT130;92000;92003;2;6961;646;449;193;162;183;50;126;77;85;882;4108;20130101
AT1;AT13;AT130;92000;92004;2;5010;275;298;79;144;147;32;81;64;73;904;2913;20130101
AT1;AT13;AT130;92000;92005;2;5609;591;441;153;193;154;30;210;52;53;773;2959;20130101
AT1;AT13;AT130;92000;92006;2;4442;311;347;61;103;89;23;66;49;42;564;2787;20130101
AT1;AT13;AT130;92000;92007;2;6751;495;451;89;180;168;32;84;76;63;816;4297;20130101
AT1;AT13;AT130;92000;92008;2;2834;257;162;70;100;98;16;58;32;30;363;1648;20130101
AT1;AT13;AT130;92000;92099;2;41;1;2;0;1;0;0;1;3;0;3;30;20130101
AT1;AT13;AT130;92100;92101;2;691;15;1;11;9;3;0;7;6;2;18;619;20130101
AT1;AT13;AT130;92100;92102;2;3611;82;36;59;122;50;16;18;36;38;280;2874;20130101
AT1;AT13;AT130;92100;92103;2;2783;57;30;44;90;13;6;12;20;21;188;2302;20130101
AT1;AT13;AT130;92100;92104;2;2099;53;22;30;22;13;7;38;27;8;171;1708;20130101
AT1;AT13;AT130;92100;92105;2;9711;403;460;98;157;86;21;93;141;45;1055;7152;20130101
AT1;AT13;AT130;92100;92106;2;441;36;3;2;6;2;3;10;6;3;43;327;20130101
AT1;AT13;AT130;92100;92107;2;1681;85;28;21;43;26;7;19;21;19;174;1238;20130101
AT1;AT13;AT130;92100;92108;2;1350;41;30;15;12;12;3;10;11;11;106;1099;20130101
AT1;AT13;AT130;92100;92109;2;3547;97;55;61;151;27;6;32;47;27;293;2751;20130101
AT1;AT13;AT130;92100;92110;2;2382;123;65;33;53;44;15;36;24;18;218;1753;20130101
AT1;AT13;AT130;92100;92111;2;2628;85;35;37;81;46;11;29;41;24;268;1971;20130101
AT1;AT13;AT130;92100;92112;2;4197;183;263;41;96;48;9;39;36;13;431;3038;20130101
AT1;AT13;AT130;92100;92113;2;2519;37;15;57;31;10;16;18;34;12;152;2137;20130101
AT1;AT13;AT130;92100;92114;2;2645;81;55;28;42;22;7;31;33;12;210;2124;20130101
AT1;AT13;AT130;92100;92115;2;2360;68;48;29;50;19;6;17;28;41;169;1885;20130101
AT1;AT13;AT130;92100;92116;2;1759;21;2;31;20;5;2;13;36;11;88;1530;20130101
AT1;AT13;AT130;92100;92117;2;3426;205;160;39;72;35;7;29;46;23;319;2491;20130101
AT1;AT13;AT130;92100;92118;2;3546;198;110;66;118;58;36;49;42;36;366;2467;20130101
AT1;AT13;AT130;92100;92119;2;1613;78;34;16;39;18;7;21;13;20;151;1216;20130101
AT1;AT13;AT130;92100;92120;2;887;74;32;16;35;36;10;12;9;6;104;553;20130101
AT1;AT13;AT130;92100;92121;2;3134;316;86;50;97;65;9;60;41;36;343;2031;20130101
AT1;AT13;AT130;92100;92122;2;4503;190;146;81;133;75;17;70;74;57;586;3074;20130101
AT1;AT13;AT130;92100;92123;2;5419;298;109;137;179;101;29;98;66;50;656;3696;20130101
AT1;AT13;AT130;92100;92124;2;2292;57;36;43;76;29;6;35;35;21;197;1757;20130101
AT1;AT13;AT130;92100;92125;2;2415;58;35;51;74;23;7;25;20;20;272;1830;20130101
AT1;AT13;AT130;92100;92126;2;3848;119;90;83;97;57;23;36;40;39;369;2895;20130101
AT1;AT13;AT130;92100;92127;2;769;7;3;20;7;6;2;9;14;4;123;574;20130101
AT1;AT13;AT130;92100;92128;2;122;16;11;1;3;9;4;2;0;1;16;59;20130101
AT1;AT13;AT130;92100;92129;2;94;0;0;0;0;0;0;0;0;0;2;92;20130101
AT1;AT13;AT130;92100;92130;2;5;0;1;0;0;0;0;0;0;0;1;3;20130101
AT1;AT13;AT130;92100;92199;2;116;1;0;0;6;2;0;0;0;1;1;105;20130101
AT1;AT13;AT130;92200;92201;2;1025;18;16;16;15;4;2;16;9;5;113;811;20130101
AT1;AT13;AT130;92200;92202;2;2467;59;27;42;30;22;4;23;21;11;272;1956;20130101
AT1;AT13;AT130;92200;92203;2;730;31;6;9;10;3;5;4;7;9;58;588;20130101
AT1;AT13;AT130;92200;92204;2;2020;37;16;35;41;14;1;16;32;18;135;1675;20130101
AT1;AT13;AT130;92200;92205;2;2825;37;23;42;77;10;3;13;33;27;221;2339;20130101
AT1;AT13;AT130;92200;92206;2;5891;197;170;56;145;46;15;39;68;31;538;4586;20130101
